Our pilot simply laughed, fired up the burner and with another blast of flame lifted us, oh, a good 12-inches above the water level	We scuttled along for a few feet before he plunged us into the drink again	Asynchronous
Eventually we came to rest in a soggy patch of field where we had the exquisite pleasure of scrambling out of the basket into the mud while the French half of our ballooning tag team scrambled in	I looked at my watch	Asynchronous
that included the precision routine of yanking the balloon to the ground, punching all the air out of it, rolling it up and cramming it and the basket into the trailer	It was the most exercise we'd had all morning	Conjunction
me nursing an espresso and my ego	A whole morning of ballooning and I had been off the ground barely 30 minutes	Cause
As for the ride back to camp, our pilot and all the other French-speaking passengers clambered into the chase car	My American companion and I were left to ride alfresco in the wicker basket	Contrast
My American companion and I were left to ride alfresco in the wicker basket	As we streaked by a blase gendarme, I couldn't resist rearing up on my soggy loafers and saluting	Cause
Differences between the Treasury and the Federal Reserve on the usefulness of intervention to help restrain the dollar resurfaced at the hearing	Fed Vice Chairman Manuel Johnson, who had dissented from the Treasury's policy, told lawmakers, "I became convinced about what looked to me like an attempt to push the dollar down against the fundamentals in the market	Instantiation
Rep. John LaFalce (D., N.Y.) said Mr. Johnson refused to testify jointly with Mr. Mulford and instead asked to appear after the Treasury official had completed his testimony	A Fed spokesman denied Mr. LaFalce's statement	Concession
West Germany is contributing to imbalances in the world economy because of its success as an exporter	On other matters, Mr. Mulford said	Cause
Five officials of this investment banking firm were elected directors: E. Garrett Bewkes III, a 38-year-old managing director in the mergers and acquisitions department; Michael R. Dabney, 44, a managing director who directs the principal activities group which provides funding for leveraged acquisitions; Richard Harriton, 53, a general partner who heads the correspondent clearing services; Michael Minikes, 46, a general partner who is treasurer; and William J. Montgoris, 42, a general partner who is also senior vice president of finance and chief financial officer	The board increased by one to 26 members	Cause
The board increased by one to 26 members	In the past year, one inside director resigned, while three others retired	Conjunction
But even though NATO negotiators have only 10 months left under the Bush timetable, they are still wrestling over such seemingly fundamental questions as "What is a tank	Five of the six categories of weapons under negotiation haven't even been defined	Restatement
Tanks currently are defined as armored vehicles weighing 25 tons or more that carry large guns	The Soviets complicated the issue by offering to include light tanks, which are as light as 10 tons	Contrast
But the issue is stickier than it seems	France, Britain and Italy all have light tanks they would like to keep out of the talks	Cause
Defining combat aircraft is even tougher	The Soviets insisted that aircraft be brought into the talks, then argued for exempting some 4,000 Russian planes because they are "solely defensive	Instantiation
The Soviets insisted that aircraft be brought into the talks, then argued for exempting some 4,000 Russian planes because they are "solely defensive." 
NATO hasn't budged from its insistence that any gun-carrying plane has offensive capability	The dispute over that issue, according to one U.S. official, is a "potential treaty stopper," and only President Bush and Soviet leader Mikhail Gorbachev may be able to resolve it	Cause
Other nations aren't sure how many weapons they have in their own arsenals	It's just going to be sloppy, both on our side and theirs {the Warsaw Pact's}	Cause
So far, neither the Bush administration nor arms-control experts in Congress seem moved by arguments that these problems may take more time to thrash out than President Bush has allowed	They argue that the bigger danger would be that the West would delay action so long that the Soviets might back away from the current conciliatory attitude	Restatement
The bottom line is that if we can get that {Warsaw Pact} superiority brought down to parity, we ought to keep pressing ahead as quickly as possible	about things becoming so unraveled on the other side that they might become unable to negotiate	Cause
